Nome: JUIZ DE FORA
Codigo Estacao: A518
Latitude: -21.769965
Longitude: -43.364329
Altitude: 936.88
Situacao: Operante
Data Inicial: 2007-05-25
Data Final: 2020-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2008-06-26;.8;17.2;13.370833;11.1;88.166667;2.6875;
2008-06-27;0;18.6;14.091667;12.3;86.916667;2.795833;
2008-06-28;0;18.7;14.454167;12.6;84.75;2.5625;
2008-06-29;0;18.4;14.883333;13.2;86.583333;2.75;
2008-06-30;.2;22.7;16.295833;12;80.041667;2.291667;
2008-07-01;0;23;17.7375;12.9;73;2.191667;
2008-07-02;0;23.2;17.65;13.5;67.25;2.404167;
2008-07-03;0;22;18.172727;14.6;64.363636;2.340909;
2008-07-04;0;19.4;15.35;13.1;83.458333;3.033333;
2008-07-05;0;18.9;14.254167;10.9;82.333333;2.395833;
2008-07-06;0;19.9;14.766667;11.1;80.25;2.058333;
2008-07-07;0;19.5;14.570833;11.3;78;2.0125;
2008-07-08;.2;19.7;13.683333;9.7;77.583333;2.108333;
2008-07-09;0;20.1;14.770833;10.9;71.833333;2.2;
2008-07-10;0;19.2;14.995833;11.4;75.5;2.366667;
2008-07-11;0;19.6;15.020833;11.8;81.833333;3.041667;
2008-07-12;0;19.8;14.829167;11.8;82.583333;2.6125;
2008-07-13;0;19;14.416667;11.1;75.291667;3.066667;
2008-07-14;.2;19.6;14.041667;9.4;72.375;2.4;
2008-07-15;0;19.8;14.441667;9.7;69.916667;2.391667;
2008-07-16;0;20.3;15.020833;11.1;74.083333;2.579167;
2008-07-17;0;21.3;15.491667;10.5;70.791667;2.754167;
2008-07-18;0;25.2;17.4875;11.8;57.875;3.5375;
2008-07-19;0;23.4;18.283333;13.6;55.416667;2.166667;
2008-07-20;0;23.8;18.804167;14.9;53;2.191667;
2008-07-21;0;23.5;17.8125;13.8;61.166667;2.7125;
2008-07-22;0;22.9;17.8125;13.7;64.041667;3.633333;
2008-07-23;0;27;19.5125;14;57.666667;3.5;
2008-07-24;0;27.8;19.941667;15.6;59.5;2.5125;
2008-07-25;0;27.4;18.720833;14.3;73.791667;2.7625;
2008-07-26;0;17.7;14.2875;11.9;85.166667;3.8;
2008-07-27;0;19.8;14.783333;11.9;83.666667;2.291667;
2008-07-28;0;24.7;16.870833;11.6;70.625;2.416667;
2008-07-29;0;24;18.2625;13.7;49.791667;2.929167;
2008-07-30;0;23.9;18.033333;12.5;49.958333;3.233333;
2008-07-31;0;25;18.925;14;57.541667;3.6125;
2008-08-01;0;24.3;19.220833;15;55.833333;3.620833;
2008-08-02;0;27.7;20.329167;15.2;53.208333;4.116667;
2008-08-03;0;24.8;19.645833;16.6;59.416667;3.583333;
2008-08-04;0;21.1;16.920833;13.7;81.208333;3.391667;
2008-08-05;0;23.6;17.229167;14.4;87.958333;3.391667;
2008-08-06;.4;25.5;19.270833;15.2;77.041667;2.429167;
2008-08-07;0;25.9;20.333333;16.4;74.458333;3.233333;
2008-08-08;0;22.2;17.7875;15.4;83.75;2.9125;
2008-08-09;.2;21.7;17.55;15.4;88.083333;2.020833;
2008-08-10;.8;18.2;14.8625;13.5;91.875;3.720833;
2008-08-11;0;22.6;15.991667;11.7;82.25;2.245833;
2008-08-12;0;25.5;18.970833;13.2;71.541667;3.1625;
2008-08-13;0;26.7;20.220833;16.1;58.541667;3.925;
2008-08-14;.2;24.1;18.233333;14.8;75.041667;2.679167;
2008-08-15;0;24.4;19.108333;14.7;59.416667;3.9625;
2008-08-16;0;25.2;19.420833;14.7;60.083333;3.958333;
2008-08-17;0;24.9;19.295833;15.4;63.25;4.175;
2008-08-18;0;25.2;19.258333;14.7;57.833333;3.204167;
2008-08-19;0;24.6;19.241667;14.1;58.916667;2.7625;
2008-08-20;0;23.5;18.341667;14.3;64.791667;2.879167;
2008-08-21;0;25;18.154167;12.3;68.916667;2.645833;
2008-08-22;0;25.6;19.591667;15.1;56.75;2.970833;
2008-08-23;0;21.5;16.8;14.3;85.75;2.908333;
2008-08-24;.4;20.3;16.166667;13.9;86.041667;3.145833;
2008-08-25;0;23;16.520833;12.4;79.75;1.925;
2008-08-26;0;26.9;19.241667;13.8;65.166667;3.858333;
2008-08-27;0;23.2;16.954167;14.4;78.25;3.6625;
2008-08-28;0;23.8;16.441667;11.3;79.791667;2.308333;
2008-08-29;0;27.6;19.533333;13.2;69;2.854167;
2008-08-30;0;18.8;14.329167;13.2;89.041667;5.770833;
2008-08-31;2.6;20.1;13.558333;10.7;86.916667;3.491667;
2008-09-01;0;21.2;14.808333;11;75.041667;2.479167;
2008-09-02;0;24.6;17.075;10.4;61.5;2.854167;
2008-09-03;0;27.9;20.345833;14.5;47.666667;3.704167;
2008-09-04;0;30.3;22.591667;16;39.416667;3.745833;
2008-09-05;0;27.9;21.458333;13.8;51.708333;3.120833;
2008-09-06;0;29.8;21.783333;15.3;60.916667;2.9375;
2008-09-07;0;30.1;23.3375;18.4;53;3.2375;
2008-09-08;0;22.3;18.075;15.6;88.291667;3.325;
2008-09-09;.2;19.2;15.995833;15;96.5;2.775;
2008-09-10;0;23.5;18.0375;15;84.291667;2.575;
2008-09-11;0;28.1;21.108333;14.8;66.208333;2.945833;
2008-09-12;0;30.8;23.483333;18.2;48.333333;4.258333;
2008-09-13;0;27.8;21.654167;15.9;59.666667;2.766667;
2008-09-14;1.4;21.8;18.083333;16.3;89.083333;2.616667;
2008-09-15;9;19.1;16.125;14.8;95.833333;2.7;
2008-09-16;2.8;16.4;14.108333;13.5;98.75;3.020833;
2008-09-17;4;13.3;11.9375;10.7;98.833333;3.475;
2008-09-18;.8;16.9;12.625;10.6;88.541667;3.533333;
2008-09-19;0;20.2;13.525;9;75.416667;3.0375;
2008-09-20;0;17.7;14.108333;11.7;83.875;3.495833;
2008-09-21;2.8;20.7;15.608333;13.4;90.666667;3.766667;
2008-09-22;10.8;22.4;16.979167;13.4;70.666667;4.45;
2008-09-23;0;23.7;15.866667;11.1;68.291667;4.179167;
2008-09-24;0;22.6;15.183333;11.1;75.333333;4.966667;
2008-09-25;0;22.2;15.3;11.1;77.333333;2.95;
2008-09-26;0;16.7;12.641667;12.2;94.583333;4.275;
2008-09-27;26.4;18.7;13.8375;11.7;94.416667;2.754167;
2008-09-28;.4;22.5;15.045833;11.8;83.791667;4.133333;
2008-09-29;0;22.6;15.583333;11.2;75.666667;3.033333;
2008-09-30;0;21.9;16.7375;12.9;80.458333;2.979167;
2008-10-01;0;28.9;21.175;15.6;74.25;3.095833;
2008-10-02;34.6;22.5;17.6875;16.2;96.166667;3.295833;
2008-10-03;8.2;25.9;20.5625;16.9;78.875;2.741667;
2008-10-04;0;28.9;22.283333;18.5;78.791667;3.041667;
2008-10-05;0;30;22.858333;20;72.416667;4.154167;
2008-10-06;0;20;17.229167;16.3;95.791667;3.670833;
2008-10-07;3.6;20.6;17.279167;15.2;93.791667;2.716667;
2008-10-08;1.4;18.5;15.408333;14.5;94.958333;4.933333;
2008-10-09;.6;16.9;13.158333;11.5;90.666667;3.483333;
2008-10-10;0;16.2;13.416667;11.3;86.666667;3.8;
2008-10-11;0;19.9;15.2375;11.8;81.25;4.208333;
2008-10-12;0;24.6;18.045833;14.1;80.416667;3.754167;
2008-10-13;.4;26.8;20.616667;17;78.333333;3.3375;
2008-10-14;0;27.4;22.058333;17.7;72.458333;3.195833;
2008-10-15;0;30.3;24.233333;19.1;57.375;3.045833;
2008-10-16;0;31;22.683333;17.2;70.166667;2.9875;
2008-10-17;11;19.3;17.704167;16.5;97.083333;3.075;
2008-10-18;14.2;26;18.483333;16;92.708333;3.408333;
2008-10-19;39.2;18.5;16.970833;15.7;96.666667;2.6125;
2008-10-20;23.8;18.1;16.45;15.2;97.208333;3.208333;
2008-10-21;1.6;22.2;17.645833;15.3;88.333333;3.925;
2008-10-22;0;24.8;19.029167;16;85.5;3.2125;
2008-10-23;0;26.3;20.5625;16.6;78.666667;2.266667;
2008-10-24;0;27.8;22.7625;17.5;64.125;3.216667;
2008-10-25;0;29.5;24.191667;18.9;49.791667;2.416667;
2008-10-26;0;30.1;23.120833;17.3;70.791667;2.604167;
2008-10-27;0;31.8;24.9375;20.3;56.666667;3.354167;
2008-10-28;2.2;22.8;19.025;16.8;88.625;3.775;
2008-10-29;1.4;24;19.333333;16.7;89.708333;3.366667;
2008-10-30;30.2;26.7;21.575;16.9;81.25;3.129167;
2008-10-31;.8;23.5;18.0375;16.8;92.083333;3.7125;
2008-11-01;1.4;16.8;15.058333;13.7;98.208333;2.791667;
2008-11-02;.2;23.9;18.616667;14.7;87.833333;3.4625;
2008-11-03;2.6;27.7;21.570833;17.7;81.583333;3.129167;
2008-11-04;5.6;26.4;20.045833;16.5;88.916667;2.508333;
2008-11-05;3.8;25.9;20.408333;17.2;88.291667;2.229167;
2008-11-06;4.2;28.9;20.55;17.6;88.583333;3.620833;
2008-11-07;35.2;20.2;18.395833;17.4;96.125;3.229167;
2008-11-08;4;26.7;20.395833;17.1;88.916667;2.55;
2008-11-09;27.4;26.9;20.758333;16.7;85.75;2.1375;
2008-11-10;0;21.6;19.570833;18.3;94.208333;2.904167;
2008-11-11;3;23;18.641667;17.7;92.5;3.283333;
2008-11-12;30.6;22.9;18.95;15.1;84.541667;2.691667;
2008-11-13;.4;23.6;20.020833;18.5;89.875;3.4375;
2008-11-14;15;20.1;17.925;15;95.208333;3.2625;
2008-11-15;5.6;29.2;21.175;16.4;80.166667;2.795833;
2008-11-16;1.8;27.5;22.004167;18.2;78.125;2.295833;
2008-11-17;0;24.6;19.2125;17.1;87.5;3.320833;
2008-11-18;3;22.4;17.404167;14.5;89.333333;2.045833;
2008-11-19;0;21.1;16.604167;14.8;89.5;3.695833;
2008-11-20;0;19.5;15.6625;12.9;84.25;3.3;
2008-11-21;0;21.5;16.020833;12.4;81.833333;3.966667;
2008-11-22;2.6;16;14.345833;13.3;96.541667;4.795833;
2008-11-23;15.2;22.3;16.308333;13.6;93.166667;4.779167;
2008-11-24;4.2;22.1;16.695833;14.6;90.958333;4.879167;
2008-11-25;5.6;23;17.4625;14.7;88.416667;4.716667;
2008-11-26;.2;22.9;17.829167;15.8;92.041667;3.641667;
2008-11-27;27;24.7;18.1375;16.5;90.75;3.170833;
2008-11-28;6.4;23.9;17.816667;15.8;93.041667;3.804167;
2008-11-29;25.8;21.2;17.425;15.8;94.791667;3.754167;
2008-11-30;17.2;23;17.883333;16.1;92.625;3.145833;
2008-12-01;1.2;27.2;20.275;15.4;78.125;2.258333;
2008-12-02;0;31.1;22.2625;17.4;77.75;2.85;
2008-12-03;22.6;24.5;18.716667;17.9;91.625;3.679167;
2008-12-04;9.2;22.7;16.6875;13.1;79.333333;4.108333;
2008-12-05;0;21.4;16.475;13.3;80.333333;2.841667;
2008-12-06;.2;21.7;16.775;13.7;89.041667;2.966667;
2008-12-07;0;23;18.483333;15.6;89.416667;2.841667;
2008-12-08;11.4;25;19.5625;16.4;87.083333;2.795833;
2008-12-09;0;27.2;21.266667;17.8;75.208333;2.875;
2008-12-10;0;28.6;22.208333;16.7;71.833333;2.783333;
2008-12-11;0;26.8;20.841667;19.2;80;3.05;
2008-12-12;17.6;19.5;17.625;17.7;97.916667;3.108333;
2008-12-13;12.6;20.3;16.508333;14.4;91.708333;4.041667;
2008-12-14;0;19.1;16.395833;14.7;94.083333;2.670833;
2008-12-15;23;18.7;17.304167;16;97.958333;3.191667;
2008-12-16;49;19.6;17.979167;17.2;96.833333;2.120833;
2008-12-17;44.4;18.1;16.675;15.6;97.666667;2.9875;
2008-12-18;15.6;20.7;17.991667;16.2;96.166667;1.558333;
2008-12-19;7.2;26.3;20.429167;17.5;88.75;2.1875;
2008-12-20;20;26.2;19.825;16.8;83.458333;2.470833;
2008-12-21;0;24.5;19.491667;16.5;86.333333;2.954167;
2008-12-22;10.4;25.6;20.733333;18.1;85.458333;2.891667;
2008-12-23;8.2;26.9;20.541667;18;84.833333;3.041667;
2008-12-24;46.2;26.1;21.254167;18.2;85.416667;2.804167;
2008-12-25;5.2;23.6;20.0125;19.1;92.416667;2.558333;
2008-12-26;27.8;25.5;19.516667;17.5;92.25;3.0125;
2008-12-27;26.6;18.8;17.891667;17.5;97.666667;2.1625;
2008-12-28;33.4;22.1;18.983333;17.1;95.625;2.591667;
2008-12-29;26.2;25.5;21.216667;18.9;91.416667;2.8;
2008-12-30;25;27.4;22.2125;19.3;85.958333;2.545833;
2008-12-31;1;27.8;20.3;18.3;90.25;2.5625;
2009-01-01;16.8;26.4;21.129167;17.6;85.083333;2.658333;
2009-01-02;0;26.6;21.741667;18.9;85.041667;1.3375;
2009-01-03;5.2;27.6;21.7625;18.6;82.666667;3.795833;
2009-01-04;3.2;25.3;19.341667;18.7;88.833333;5.266667;
2009-01-05;21.6;17.5;15.954167;14.8;97.958333;3.15;
2009-01-06;22.8;20.9;16.875;15.2;95.666667;3.645833;
2009-01-07;.8;25.5;19.3625;15.7;85.333333;2.054167;
2009-01-08;0;27.2;21.208333;17.6;82.833333;2.395833;
2009-01-09;0;27.9;22.541667;18.8;79.625;2.641667;
2009-01-10;0;27;21.783333;18;77.916667;4.245833;
2009-01-11;1.2;26.9;21.8;18.4;74.458333;2.7625;
2009-01-12;0;28.3;22.0375;17.4;78.25;3.05;
2009-01-13;.2;29.5;23.704167;19.8;77.375;2.375;
2009-01-14;0;28.7;21.6125;20;79.666667;3.845833;
2009-01-15;7.2;26.1;19.970833;17.7;88.333333;3.241667;
2009-01-16;24.2;22.4;19.683333;18;94.291667;2.279167;
2009-01-17;9;27.3;21.433333;18.9;87.416667;3.266667;
2009-01-18;1.6;27.4;22.147826;19.7;83.695652;2.934783;
2009-01-19;1;28.9;22.75;19.3;83.208333;2.320833;
2009-01-20;0;27.4;22.179167;20.1;85.291667;2.591667;
2009-01-21;12.8;22.8;20.404167;19.8;94.75;2.3;
2009-01-22;6;22.3;18.875;17.5;93.291667;4.5625;
2009-01-23;0;19.8;16.9;15.7;94.25;3.975;
2009-01-24;1.6;25.1;19.3;16.4;87.25;2.379167;
2009-01-25;.4;26.5;20.654167;17.5;85.125;3.354167;
2009-01-26;7.8;22.2;19.554167;18.4;92.916667;2.595833;
2009-01-27;2.6;24.2;19.4625;17.8;92.25;3.233333;
2009-01-28;2.6;25.8;20.704167;18.7;90.125;2.775;
2009-01-29;2.4;28.2;22.033333;19.5;86.583333;3.079167;
2009-01-30;2;28;22.4875;19.9;84.75;2.616667;
2009-01-31;1.4;29.2;22.429167;18.8;84.291667;2.345833;
2009-02-01;2.6;29.7;22.8375;18.1;77.583333;3.0875;
2009-02-02;24;27.1;21.708333;17.6;83.083333;2.195833;
2009-02-03;22.2;28.2;22.041667;18.2;83.333333;1.816667;
2009-02-04;0;28.9;23.116667;19.3;78.916667;2.654167;
2009-02-05;0;29;21.5625;18.9;82.291667;3;
2009-02-06;9.6;28.9;21.045833;17.4;87.333333;1.9875;
2009-02-07;47.6;28.4;21.733333;18.5;87.791667;1.779167;
2009-02-08;20.2;28.3;22.595833;18.7;81.791667;2.0625;
2009-02-09;2.4;28;21.6;19.3;89.5;2.233333;
2009-02-10;5.6;27.2;21.629167;19.6;90.666667;2.091667;
2009-02-11;4.4;27.6;22.104167;19.5;87.625;2.995833;
2009-02-12;14.2;26;20.7125;19.3;90.458333;3.195833;
2009-02-13;53;18.7;17.120833;15.7;97.666667;2.104167;
2009-02-14;26.4;21.6;18.691667;16.6;93.458333;3.45;
2009-02-15;1.6;26.5;21.120833;17.7;84.333333;3.379167;
2009-02-16;.2;26.7;21.729167;18.8;80.708333;3.25;
2009-02-17;0;26.6;21.216667;17.8;81;2.670833;
2009-02-18;0;26.9;21.470833;18.1;78.791667;3.795833;
2009-02-19;0;26.7;21.120833;17.7;76.416667;3.416667;
2009-02-20;0;27.4;21.7;17.6;76.666667;2.541667;
2009-02-21;0;27.9;22.116667;18.4;81.791667;2.216667;
2009-02-22;0;28.4;21.633333;19.2;84.125;2.933333;
2009-02-23;7.6;28.5;21.925;17.1;81.666667;2.4875;
2009-02-24;0;28;22.1875;19.3;80.791667;2.133333;
2009-02-25;1;28.5;22.354167;18;75.541667;1.9125;
2009-02-26;0;28;22.4625;18.9;81.125;2.404167;
2009-02-27;0;29;23.045833;19.6;80.791667;1.829167;
2009-02-28;0;29.8;24.341667;20.3;75.166667;1.558333;
2009-03-01;0;30.9;24.866667;20.5;71.041667;1.666667;
2009-03-02;0;31.2;25.1625;19.7;65.875;1.320833;
2009-03-03;0;31.2;25.391667;20.1;68.583333;2.3375;
2009-03-04;0;29.5;23.5375;20.4;81.041667;2.0625;
2009-03-05;0;29.7;23.691667;19.5;79.041667;1.441667;
2009-03-06;0;30.7;24.016667;20.4;80.291667;1.2875;
2009-03-07;0;27.2;21.516667;20.1;88.375;2.7;
2009-03-08;62.6;26.6;21.033333;17.6;86.75;1.825;
2009-03-09;0;27.5;22.595833;19.6;81.166667;2.145833;
2009-03-10;0;27.1;21.895833;18.7;84.083333;1.229167;
2009-03-11;.8;27.8;22.370833;18.2;76.958333;1.625;
2009-03-12;0;28.3;23.241667;18.7;74.375;2.145833;
2009-03-13;0;26.9;22.579167;20.5;78.083333;2.1125;
2009-03-14;7.4;29.9;22.425;18.9;79.625;3.1625;
2009-03-15;4.6;27.1;20.6125;18.3;88.208333;1.6625;
2009-03-16;4;23.6;19.791667;17.4;89.708333;1.920833;
2009-03-17;5.2;23.8;19.920833;17.8;87.791667;2.375;
2009-03-18;0;27.2;21.254167;18.2;83.625;2.35;
2009-03-19;0;25.4;20.883333;17.3;78.708333;3.0375;
2009-03-20;0;25.4;20.095833;16.2;75.458333;2.258333;
2009-03-21;0;26.6;20.583333;17.2;80.541667;1.420833;
2009-03-22;1;23.2;19.358333;17.8;94.458333;1.170833;
2009-03-23;15.8;24.2;19.845833;17.7;91.458333;1.425;
2009-03-24;5.2;25.2;20.245833;17.9;90.5;2.341667;
2009-03-25;1.6;23.3;19.366667;17.7;88.041667;2.216667;
2009-03-26;0;24.1;18.925;15.1;83.541667;1.654167;
2009-03-27;0;24.6;20.4625;18.2;86.416667;1.05;
2009-03-28;9;21.3;20.116667;19.2;95.5;1.458333;
2009-03-29;17.6;25.1;20.391667;19.1;95.166667;2;
2009-03-30;26.6;25.7;21.008333;18.5;87.75;2.670833;
2009-03-31;52;22.2;19.654167;18.5;95.208333;1.866667;
2009-04-01;23.4;24.1;19.670833;17.6;90.833333;2.858333;
2009-04-02;0;24.5;19.175;16.9;88.333333;3.283333;
2009-04-03;.2;23.2;19.1;16;84.916667;2.541667;
2009-04-04;0;23.8;19.779167;17.2;89.541667;2.425;
2009-04-05;1.6;27.1;21.183333;18.5;84.708333;2.183333;
2009-04-06;0;25.8;21.020833;18.4;80.333333;1.816667;
2009-04-07;.8;25.5;20.208333;17.2;87.125;1.029167;
2009-04-08;24.8;23.9;19.475;17.7;89.875;3.4875;
2009-04-09;0;23.5;19.116667;16.3;87.291667;2.245833;
2009-04-10;.2;27;20.05;16.4;84.291667;2.204167;
2009-04-11;0;25.1;19.8125;16.6;83.208333;2.433333;
2009-04-12;0;21.5;18.9625;17.3;91;1.895833;
2009-04-13;0;22.4;18.883333;17.3;89.25;2.129167;
2009-04-14;.2;23.7;19.254167;17.8;88.75;1.283333;
2009-04-15;0;23;18.875;17.3;85.125;2.704167;
2009-04-16;.2;23.4;17.554167;14.7;85.291667;3.275;
2009-04-17;0;23.3;17.2875;13.9;83.041667;2.620833;
2009-04-18;0;22.8;16.979167;13.7;83.75;1.1375;
2009-04-19;.2;25.8;18.6125;13.8;77.25;1.791667;
2009-04-20;0;25.5;19.704167;15.2;72.625;1.708333;
2009-04-21;0;23.4;17.854167;15.7;85.291667;1.704167;
2009-04-22;.8;20.7;16.720833;15;90.125;1.908333;
2009-04-23;0;24.6;18.208333;14.5;83.708333;2.170833;
2009-04-24;13.6;25.1;18.4875;14.5;84.875;2.108333;
2009-04-25;0;24.5;18.158333;15;87.416667;.929167;
2009-04-26;0;25.2;19.829167;16.8;83.5;1.641667;
2009-04-27;.2;23.5;18.425;15.6;85.5;3.495833;
2009-04-28;0;23;17.933333;14.7;81.458333;2.554167;
2009-04-29;.2;23.9;18.279167;15.2;81.083333;1.191667;
2009-04-30;0;24.2;18.191667;14.7;82;2.091667;
2009-05-01;.2;22.6;16.841667;13.6;80.791667;2.883333;
2009-05-02;.2;20.9;16.325;13.9;87.833333;2.075;
2009-05-03;0;20;16.433333;13.5;82.25;1.758333;
2009-05-04;0;21.5;16.770833;14.1;85.166667;2.075;
2009-05-05;0;21.8;17.4875;15;86.708333;1.808333;
2009-05-06;.2;25.4;19.5375;15.1;72.375;3.3875;
2009-05-07;0;23.1;18.808333;16.2;71.25;3.020833;
2009-05-08;0;20.5;16.658333;13.7;84.5;1.291667;
2009-05-09;0;22.7;17.9625;15.7;86.708333;1.816667;
2009-05-10;.2;20.6;17.2375;15.7;93.958333;.729167;
2009-05-11;1.4;24.5;18.4625;15.3;88.416667;.641667;
2009-05-12;1.6;24.4;18.883333;15.8;85;.808333;
2009-05-13;0;24.4;19.079167;15.3;81.916667;2.066667;
2009-05-14;0;25.7;19.908333;16.4;77.125;2.258333;
2009-05-15;0;23.7;19.333333;16.8;80.416667;3.041667;
2009-05-16;0;19;15.8625;14.4;89.875;3.0625;
2009-05-17;0;18.1;14.9625;12.7;88.5;.279167;
2009-05-18;0;21.1;16.491667;13.7;83.333333;.8;
2009-05-19;0;21.9;16.354167;13.7;81.375;1.116667;
2009-05-20;.2;21.6;16.6625;13.1;82.416667;1.733333;
2009-05-21;0;21.1;16.704167;14.6;86.875;1.258333;
2009-05-22;0;21.6;16.866667;14;79.083333;1.916667;
2009-05-23;0;18.7;15.383333;13;87.083333;2.341667;
2009-05-24;.2;23.3;17.425;12.4;81.208333;2.075;
2009-05-25;0;24.2;18.491667;14.5;79.541667;2.591667;
2009-05-26;.2;26.8;19.479167;15.2;76.541667;2.529167;
2009-05-27;0;26.8;21.079167;17;73.291667;2.033333;
2009-05-28;0;26.7;20.658333;17.3;79.083333;1.704167;
2009-05-29;9.6;20.1;16.929167;16.7;96.083333;2.895833;
2009-05-30;2.4;17.5;15.166667;13.6;95.958333;1.420833;
2009-05-31;0;24.4;18.5625;14.5;86.5;2.0125;
2009-06-01;0;24.2;19.025;17.2;83.083333;2.883333;
2009-06-02;1.6;20.2;14.483333;10;76.916667;1.7;
2009-06-03;.2;16.8;11.908333;9.7;80.666667;3.091667;
2009-06-04;0;17.4;11.845833;7.4;84.958333;2.1875;
2009-06-05;0;23.9;17.55;11.3;81.25;3.175;
2009-06-06;1.8;22.8;17.529167;14.5;84.083333;3.083333;
2009-06-07;0;20;14.770833;12.9;84.625;3.583333;
2009-06-08;0;16.9;13.158333;10.2;84;1.95;
2009-06-09;0;21.6;15.725;12;78.208333;2.608333;
2009-06-10;0;23.1;17.783333;13.1;73.791667;2.5625;
2009-06-11;0;24.2;18.5375;15.4;79.375;2.020833;
2009-06-12;.4;18.1;15.404167;14.6;93.666667;2.908333;
2009-06-13;7.2;17.1;12.641667;11;90.708333;3.220833;
2009-06-14;.2;18.1;12.704167;9.7;83.291667;2.208333;
2009-06-15;.2;17.9;13.0375;10.4;87.833333;1.129167;
2009-06-16;0;21;15.475;12.5;86.583333;2.6125;
2009-06-17;.2;24.7;17.8625;13.7;76.125;2.445833;
2009-06-18;0;22.5;15.6375;12.4;84.333333;2.116667;
2009-06-19;0;19.9;14.741667;11.5;86.958333;1.595833;
2009-06-20;0;20.6;15.654167;13.7;88.25;1.954167;
2009-06-21;.2;21;15.916667;12.6;79.833333;1.129167;
2009-06-22;0;22.1;16.266667;12.2;68.625;1.583333;
2009-06-23;0;22.4;16.804167;12.5;63.25;2.445833;
2009-06-24;0;24.5;17.620833;12.6;63.958333;2.904167;
2009-06-25;0;23.4;17.320833;13.7;78.333333;2.0125;
2009-06-26;2.4;20.5;16.5375;15;90.708333;2.245833;
2009-06-27;0;17.9;15.233333;13.5;93.125;1.4375;
2009-06-28;11.4;20.7;16.133333;13.1;86.083333;1.8125;
2009-06-29;0;21.4;16.625;13.7;79.25;1.9625;
2009-06-30;.2;22.3;16.679167;12.3;83.208333;2.375;
2009-07-01;0;25.5;19.129167;13.8;74.208333;2.683333;
2009-07-02;.2;26.2;19.508333;15.9;76.708333;2.75;
2009-07-03;.2;20.7;16.55;14.4;86.666667;1.5125;
2009-07-04;17.4;21.2;16.433333;13.8;89.5;1.916667;
2009-07-05;0;20.6;15.429167;13;85.5;2.558333;
2009-07-06;.2;16.3;14.25;13.3;94.541667;2.004167;
2009-07-07;.6;18.1;14.666667;12.7;89.25;1.6625;
2009-07-08;.4;21.7;15.8875;12.1;85.166667;3.025;
2009-07-09;0;21.7;16.654167;13.2;79.958333;3.945833;
2009-07-10;0;24;18.229167;14.4;78.125;3.6625;
2009-07-11;0;24.8;19.454167;16;74.75;3.804167;
2009-07-12;5;20.9;16.8125;14.5;74.75;3.929167;
2009-07-13;.2;21.2;14.079167;10.1;76.666667;2.545833;
2009-07-14;0;22.3;16.195833;12.4;76.083333;2.645833;
2009-07-15;0;19.5;14.775;12.1;84.208333;2.970833;
2009-07-16;0;19.2;14.983333;12.5;86.583333;2.791667;
2009-07-17;.2;23.1;16.9625;13.6;82.75;2.791667;
2009-07-18;0;23.8;18.141667;13.7;73.291667;2.845833;
2009-07-19;.8;18.3;15.4375;15.1;93.791667;2.65;
2009-07-20;0;18.5;13.658333;11;84.541667;2.991667;
2009-07-21;0;14.4;12.670833;11.6;96;1.1;
2009-07-22;0;23.5;16.916667;12.1;86.208333;2.65;
2009-07-23;.2;24.9;19.120833;15;78.666667;2.875;
2009-07-24;0;20.6;17.35;16.8;84.166667;2.933333;
2009-07-25;.6;16.3;14.504167;13.3;97.041667;1.9625;
2009-07-26;9.4;23.8;18.4625;14.1;87.458333;2.704167;
2009-07-27;0;25.1;20.095833;16.2;80;2.095833;
2009-07-28;0;24.3;19.3375;16.7;84.375;2.175;
2009-07-29;0;27.5;19.633333;14.1;74.708333;1.9625;
2009-07-30;.2;22.7;18.091667;14.9;87.791667;2.508333;
2009-07-31;0;21.8;16.670833;14.4;90.833333;2.1625;
2009-08-01;0;23.2;18.0125;14.8;80.541667;2.825;
2009-08-02;0;23.1;18.479167;15.5;79;3.466667;
2009-08-03;0;25.9;20.108333;16.5;74.708333;3.675;
2009-08-04;0;22.2;17.45;14.8;87.208333;2.029167;
2009-08-05;.2;19.4;15.8625;14;93.291667;1.625;
2009-08-06;.2;26.6;19.983333;14.8;68;3.370833;
2009-08-07;0;24;19.958333;16;70.25;3.066667;
2009-08-08;0;24.8;19.55;15;67.75;2.304167;
2009-08-09;0;25.2;19.25;14.5;62.916667;3.333333;
2009-08-10;0;27.8;20.504167;15.4;56.625;3.3375;
2009-08-11;0;21.6;14.166667;12;86.25;5.016667;
2009-08-12;0;16.3;13.4875;11.1;86.583333;2.283333;
2009-08-13;0;21;14.8;10.9;79.125;2.266667;
2009-08-14;0;19.7;14.5375;11;81.541667;1.920833;
2009-08-15;0;22.4;16.916667;13.1;72.166667;2.979167;
2009-08-16;0;22.6;17.066667;12.7;76;2.770833;
2009-08-17;0;24.5;18.979167;15.4;68.25;3.8;
2009-08-18;0;25.4;19.545833;15.3;63.625;3.483333;
2009-08-19;0;24.4;19.045833;16.8;69.375;2.825;
